Threshold = -1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 0 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 2 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1
Threshold = 3 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2.82327008247375
Threshold = 4 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 4.82326984405518
Threshold = 5 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 7.14529991149902
Threshold = 6 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 10.145299911499
Threshold = 7 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 13.145299911499
Threshold = 8 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 16.7839202880859
Threshold = 9 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 20.7839202880859
Threshold = 10 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 25.2402992248535
Threshold = 11 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 31.4501190185547
Threshold = 12 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 38.4501190185547
Threshold = 13 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 45.6321258544922
Threshold = 14 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 53.9798851013184
Threshold = 15 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 64.6022415161133
Threshold = 16 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 77.0496520996094
Threshold = 17 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 91.6825103759766
Threshold = 18 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 106.931213378906
Threshold = 19 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 123.38306427002
Threshold = 20 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 141.124694824219
Threshold = 21 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 160.517471313477
Threshold = 22 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 181.541915893555
Threshold = 23 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 203.782577514648
Threshold = 24 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 227.519332885742
Threshold = 25 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 251.587539672852
Threshold = 26 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 276.872436523438
Threshold = 27 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 303.227508544922
Threshold = 28 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 331.227294921875
Threshold = 29 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 362.660461425781
Threshold = 30 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 397.289245605469
Threshold = 31 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 434.040954589844
Threshold = 32 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 472.998565673828
Threshold = 33 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 519.581604003906
Threshold = 34 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 570.2294921875
Threshold = 35 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 627.012084960938
Threshold = 36 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 688.297973632812
Threshold = 37 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 755.584533691406
Threshold = 38 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 831.53955078125
Threshold = 39 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 919.153564453125
Threshold = 40 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1011.7529296875
Threshold = 41 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1112.78747558594
Threshold = 42 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1222.42822265625
Threshold = 43 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1340.52893066406
Threshold = 44 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1470.677734375
Threshold = 45 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1610.39721679688
Threshold = 46 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1758.4853515625
Threshold = 47 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1922.80847167969
Threshold = 48 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2100.63354492188
Threshold = 49 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2295.23071289062
Threshold = 50 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2510.04052734375
Threshold = 51 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2749.33740234375
Threshold = 52 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3012.22143554688
Threshold = 53 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3298.84936523438
Threshold = 54 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3620.04150390625
Threshold = 55 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3966.2470703125
Threshold = 56 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 4345.39013671875
Threshold = 57 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 4752.92041015625
Threshold = 58 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 5197.04052734375
Threshold = 59 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 5673.05810546875
Threshold = 60 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 6177.7470703125
Threshold = 61 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 6720.01611328125
Threshold = 62 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 7290.61669921875
Threshold = 63 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 7902.4404296875
Threshold = 64 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 8565.70703125
Threshold = 65 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 9276.771484375
Threshold = 66 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 10034.431640625
Threshold = 67 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 10852.2861328125
Threshold = 68 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 11716.2080078125
Threshold = 69 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 12633.1640625
Threshold = 70 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 13599.650390625
Threshold = 71 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 14635.130859375
Threshold = 72 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 15740.7080078125
Threshold = 73 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 16907.44921875
