Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1 | Clusters = 1
Threshold = 3 | Cost = 2 | Clusters = 1
Threshold = 4 | Cost = 3 | Clusters = 1
Threshold = 5 | Cost = 4 | Clusters = 1
Threshold = 6 | Cost = 5 | Clusters = 1
Threshold = 7 | Cost = 6 | Clusters = 1
Threshold = 8 | Cost = 7 | Clusters = 1
Threshold = 9 | Cost = 8 | Clusters = 1
Threshold = 10 | Cost = 10.3624401092529 | Clusters = 1
Threshold = 11 | Cost = 13.3624401092529 | Clusters = 1
Threshold = 12 | Cost = 17.5584697723389 | Clusters = 1
Threshold = 13 | Cost = 23.5584697723389 | Clusters = 1
Threshold = 14 | Cost = 29.5584697723389 | Clusters = 1
Threshold = 15 | Cost = 36.8432922363281 | Clusters = 1
Threshold = 16 | Cost = 46.0663414001465 | Clusters = 1
Threshold = 17 | Cost = 57.7527656555176 | Clusters = 1
Threshold = 18 | Cost = 72.6314239501953 | Clusters = 1
Threshold = 19 | Cost = 93.4074630737305 | Clusters = 1
Threshold = 20 | Cost = 118.209167480469 | Clusters = 1
Threshold = 21 | Cost = 149.474533081055 | Clusters = 1
Threshold = 22 | Cost = 189.118911743164 | Clusters = 1
Threshold = 23 | Cost = 240.24919128418 | Clusters = 1
Threshold = 24 | Cost = 303.139251708984 | Clusters = 1
Threshold = 25 | Cost = 376.5732421875 | Clusters = 1
Threshold = 26 | Cost = 468.233215332031 | Clusters = 1
Threshold = 27 | Cost = 584.196350097656 | Clusters = 1
Threshold = 28 | Cost = 722.276611328125 | Clusters = 1
Threshold = 29 | Cost = 887.465637207031 | Clusters = 1
Threshold = 30 | Cost = 1082.58532714844 | Clusters = 1
Threshold = 31 | Cost = 1324.63330078125 | Clusters = 1
Threshold = 32 | Cost = 1624.9326171875 | Clusters = 1
Threshold = 33 | Cost = 2004.46838378906 | Clusters = 1
Threshold = 34 | Cost = 2460.7080078125 | Clusters = 1
Threshold = 35 | Cost = 3003.57666015625 | Clusters = 1
Threshold = 36 | Cost = 3655.29370117188 | Clusters = 1
Threshold = 37 | Cost = 4437.22314453125 | Clusters = 1
Threshold = 38 | Cost = 5375.24853515625 | Clusters = 1
Threshold = 39 | Cost = 6491.09619140625 | Clusters = 1
Threshold = 40 | Cost = 7821.43896484375 | Clusters = 1
Threshold = 41 | Cost = 9372.6689453125 | Clusters = 1
Threshold = 42 | Cost = 11187.6767578125 | Clusters = 1
Threshold = 43 | Cost = 13288.921875 | Clusters = 1
Threshold = 44 | Cost = 15734.6083984375 | Clusters = 1
Threshold = 45 | Cost = 18604.2890625 | Clusters = 1
Threshold = 46 | Cost = 21957.982421875 | Clusters = 1
Threshold = 47 | Cost = 25853.837890625 | Clusters = 1
